slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
blue-08-0.889-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-0.889-+1.png,images_balanced/blue-08-0.889-+1.png,images_balanced/blue-08-0.889-+1.png,blue,"(0, 0, 255)",0.889,neutral,8,neutral,1,0.0,0.0,0.636,22,14,2,8,0,2,16,round,thin,True
blue-06-0.928-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-0.928-+1.png,images_balanced/blue-06-0.928-+1.png,images_balanced/blue-06-0.928-+1.png,blue,"(0, 0, 255)",0.928,neutral,6,neutral,1,0.0,0.0,0.646,22,14,2,8,0,2,16,round,thin,True
blue-08-1.729--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.729--3.png,images_balanced/blue-08-1.729--3.png,images_balanced/blue-08-1.729--3.png,blue,"(0, 0, 255)",1.729,round,8,thin,-3,0.729,0.0,0.657,22,14,2,8,0,2,16,round,thin,False
blue-03-2.000--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-2.000--4.png,images_balanced/blue-03-2.000--4.png,images_balanced/blue-03-2.000--4.png,blue,"(0, 0, 255)",2.0,round,3,thin,-4,1.0,1.0,0.667,22,14,2,8,0,2,16,round,thin,False
blue-07-0.967--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-0.967--1.png,images_balanced/blue-07-0.967--1.png,images_balanced/blue-07-0.967--1.png,blue,"(0, 0, 255)",0.967,neutral,7,neutral,-1,0.0,0.0,0.677,22,14,2,8,0,2,16,round,thin,True
blue-03-1.999--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.999--4.png,images_balanced/blue-03-1.999--4.png,images_balanced/blue-03-1.999--4.png,blue,"(0, 0, 255)",1.999,round,3,thin,-4,0.999,1.0,0.687,22,14,2,8,0,2,16,round,thin,False
blue-07-1.940--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.940--3.png,images_balanced/blue-07-1.940--3.png,images_balanced/blue-07-1.940--3.png,blue,"(0, 0, 255)",1.94,round,7,thin,-3,0.94,0.2,0.697,22,14,2,8,0,2,16,round,thin,False
blue-03-1.108--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.108--4.png,images_balanced/blue-03-1.108--4.png,images_balanced/blue-03-1.108--4.png,blue,"(0, 0, 255)",1.108,neutral,3,thin,-4,0.0,1.0,0.707,22,14,2,8,0,2,16,round,thin,False
blue-04-0.883--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-04-0.883--2.png,images_balanced/blue-04-0.883--2.png,images_balanced/blue-04-0.883--2.png,blue,"(0, 0, 255)",0.883,neutral,4,thin,-2,0.0,0.8,0.717,22,14,2,8,0,2,16,round,thin,False
blue-05-1.551--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-05-1.551--5.png,images_balanced/blue-05-1.551--5.png,images_balanced/blue-05-1.551--5.png,blue,"(0, 0, 255)",1.551,round,5,thin,-5,0.551,0.6,0.727,22,14,2,8,0,2,16,round,thin,False
blue-03-1.997--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.997--5.png,images_balanced/blue-03-1.997--5.png,images_balanced/blue-03-1.997--5.png,blue,"(0, 0, 255)",1.997,round,3,thin,-5,0.997,1.0,0.737,22,14,2,8,0,2,16,round,thin,False
blue-03-1.857--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.857--5.png,images_balanced/blue-03-1.857--5.png,images_balanced/blue-03-1.857--5.png,blue,"(0, 0, 255)",1.857,round,3,thin,-5,0.857,1.0,0.747,22,14,2,8,0,2,16,round,thin,False
blue-03-1.258--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.258--4.png,images_balanced/blue-03-1.258--4.png,images_balanced/blue-03-1.258--4.png,blue,"(0, 0, 255)",1.258,round,3,thin,-4,0.258,1.0,0.758,22,14,2,8,0,2,16,round,thin,False
blue-03-1.040--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.040--4.png,images_balanced/blue-03-1.040--4.png,images_balanced/blue-03-1.040--4.png,blue,"(0, 0, 255)",1.04,neutral,3,thin,-4,0.0,1.0,0.768,22,14,2,8,0,2,16,round,thin,False
blue-05-0.980--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-05-0.980--2.png,images_balanced/blue-05-0.980--2.png,images_balanced/blue-05-0.980--2.png,blue,"(0, 0, 255)",0.98,neutral,5,thin,-2,0.0,0.6,0.778,22,14,2,8,0,2,16,round,thin,False
blue-07-1.727--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.727--3.png,images_balanced/blue-07-1.727--3.png,images_balanced/blue-07-1.727--3.png,blue,"(0, 0, 255)",1.727,round,7,thin,-3,0.727,0.2,0.788,22,14,2,8,0,2,16,round,thin,False
blue-04-1.244--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-04-1.244--5.png,images_balanced/blue-04-1.244--5.png,images_balanced/blue-04-1.244--5.png,blue,"(0, 0, 255)",1.244,round,4,thin,-5,0.244,0.8,0.798,22,14,2,8,0,2,16,round,thin,False
blue-03-1.760--6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.760--6.png,images_balanced/blue-03-1.760--6.png,images_balanced/blue-03-1.760--6.png,blue,"(0, 0, 255)",1.76,round,3,thin,-6,0.76,1.0,0.808,22,14,2,8,0,2,16,round,thin,False
blue-05-1.766--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-05-1.766--3.png,images_balanced/blue-05-1.766--3.png,images_balanced/blue-05-1.766--3.png,blue,"(0, 0, 255)",1.766,round,5,thin,-3,0.766,0.6,0.818,22,14,2,8,0,2,16,round,thin,False
blue-08-1.426--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.426--3.png,images_balanced/blue-08-1.426--3.png,images_balanced/blue-08-1.426--3.png,blue,"(0, 0, 255)",1.426,round,8,thin,-3,0.426,0.0,0.828,22,14,2,8,0,2,16,round,thin,False
blue-05-1.978--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-05-1.978--4.png,images_balanced/blue-05-1.978--4.png,images_balanced/blue-05-1.978--4.png,blue,"(0, 0, 255)",1.978,round,5,thin,-4,0.978,0.6,0.838,22,14,2,8,0,2,16,round,thin,False
blue-04-2.000--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-04-2.000--3.png,images_balanced/blue-04-2.000--3.png,images_balanced/blue-04-2.000--3.png,blue,"(0, 0, 255)",2.0,round,4,thin,-3,1.0,0.8,0.848,22,14,2,8,0,2,16,round,thin,False
blue-03-1.735--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.735--4.png,images_balanced/blue-03-1.735--4.png,images_balanced/blue-03-1.735--4.png,blue,"(0, 0, 255)",1.735,round,3,thin,-4,0.735,1.0,0.859,22,14,2,8,0,2,16,round,thin,False
blue-03-1.911--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.911--5.png,images_balanced/blue-03-1.911--5.png,images_balanced/blue-03-1.911--5.png,blue,"(0, 0, 255)",1.911,round,3,thin,-5,0.911,1.0,0.869,22,14,2,8,0,2,16,round,thin,False
blue-07-1.839--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.839--5.png,images_balanced/blue-07-1.839--5.png,images_balanced/blue-07-1.839--5.png,blue,"(0, 0, 255)",1.839,round,7,thin,-5,0.839,0.2,0.879,22,14,2,8,0,2,16,round,thin,False
blue-04-1.619--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-04-1.619--4.png,images_balanced/blue-04-1.619--4.png,images_balanced/blue-04-1.619--4.png,blue,"(0, 0, 255)",1.619,round,4,thin,-4,0.619,0.8,0.889,22,14,2,8,0,2,16,round,thin,False
blue-03-1.998--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.998--4.png,images_balanced/blue-03-1.998--4.png,images_balanced/blue-03-1.998--4.png,blue,"(0, 0, 255)",1.998,round,3,thin,-4,0.998,1.0,0.899,22,14,2,8,0,2,16,round,thin,False
blue-04-1.049--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-04-1.049--1.png,images_balanced/blue-04-1.049--1.png,images_balanced/blue-04-1.049--1.png,blue,"(0, 0, 255)",1.049,neutral,4,thin,-1,0.0,0.8,0.909,22,14,2,8,0,2,16,round,thin,False
blue-08-1.994--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.994--3.png,images_balanced/blue-08-1.994--3.png,images_balanced/blue-08-1.994--3.png,blue,"(0, 0, 255)",1.994,round,8,thin,-3,0.994,0.0,0.919,22,14,2,8,0,2,16,round,thin,False
blue-03-1.138--6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.138--6.png,images_balanced/blue-03-1.138--6.png,images_balanced/blue-03-1.138--6.png,blue,"(0, 0, 255)",1.138,round,3,thin,-6,0.138,1.0,0.929,22,14,2,8,0,2,16,round,thin,False
blue-07-1.792--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.792--4.png,images_balanced/blue-07-1.792--4.png,images_balanced/blue-07-1.792--4.png,blue,"(0, 0, 255)",1.792,round,7,thin,-4,0.792,0.2,0.939,22,14,2,8,0,2,16,round,thin,False
blue-03-1.996--5,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.996--5.png,images_balanced/blue-03-1.996--5.png,images_balanced/blue-03-1.996--5.png,blue,"(0, 0, 255)",1.996,round,3,thin,-5,0.996,1.0,0.949,22,14,2,8,0,2,16,round,thin,False
blue-03-1.737--3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.737--3.png,images_balanced/blue-03-1.737--3.png,images_balanced/blue-03-1.737--3.png,blue,"(0, 0, 255)",1.737,round,3,thin,-3,0.737,1.0,0.96,22,14,2,8,0,2,16,round,thin,False
blue-03-0.924--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-0.924--4.png,images_balanced/blue-03-0.924--4.png,images_balanced/blue-03-0.924--4.png,blue,"(0, 0, 255)",0.924,neutral,3,thin,-4,0.0,1.0,0.97,22,14,2,8,0,2,16,round,thin,False
blue-03-1.221--6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-1.221--6.png,images_balanced/blue-03-1.221--6.png,images_balanced/blue-03-1.221--6.png,blue,"(0, 0, 255)",1.221,round,3,thin,-6,0.221,1.0,0.98,22,14,2,8,0,2,16,round,thin,False
blue-05-1.408--6,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-05-1.408--6.png,images_balanced/blue-05-1.408--6.png,images_balanced/blue-05-1.408--6.png,blue,"(0, 0, 255)",1.408,round,5,thin,-6,0.408,0.6,0.99,22,14,2,8,0,2,16,round,thin,False
blue-03-0.982--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-03-0.982--4.png,images_balanced/blue-03-0.982--4.png,images_balanced/blue-03-0.982--4.png,blue,"(0, 0, 255)",0.982,neutral,3,thin,-4,0.0,1.0,1.0,22,14,2,8,0,2,16,round,thin,False
blue-07-1.235--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.235--2.png,images_balanced/blue-07-1.235--2.png,images_balanced/blue-07-1.235--2.png,blue,"(0, 0, 255)",1.235,neutral,7,neutral,-2,0.0,0.0,0.0,22,14,2,8,0,2,16,round,thick,True
blue-06-1.027--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-1.027--2.png,images_balanced/blue-06-1.027--2.png,images_balanced/blue-06-1.027--2.png,blue,"(0, 0, 255)",1.027,neutral,6,neutral,-2,0.0,0.0,0.01,22,14,2,8,0,2,16,round,thick,True
blue-09-0.879--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-0.879--1.png,images_balanced/blue-09-0.879--1.png,images_balanced/blue-09-0.879--1.png,blue,"(0, 0, 255)",0.879,neutral,9,neutral,-1,0.0,0.0,0.02,22,14,2,8,0,2,16,round,thick,True
blue-08-1.363--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.363--2.png,images_balanced/blue-08-1.363--2.png,images_balanced/blue-08-1.363--2.png,blue,"(0, 0, 255)",1.363,neutral,8,neutral,-2,0.0,0.0,0.03,22,14,2,8,0,2,16,round,thick,True
blue-09-1.125--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-1.125--1.png,images_balanced/blue-09-1.125--1.png,images_balanced/blue-09-1.125--1.png,blue,"(0, 0, 255)",1.125,neutral,9,neutral,-1,0.0,0.0,0.04,22,14,2,8,0,2,16,round,thick,True
blue-09-0.884--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-0.884--1.png,images_balanced/blue-09-0.884--1.png,images_balanced/blue-09-0.884--1.png,blue,"(0, 0, 255)",0.884,neutral,9,neutral,-1,0.0,0.0,0.051,22,14,2,8,0,2,16,round,thick,True
blue-08-0.984--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-0.984--2.png,images_balanced/blue-08-0.984--2.png,images_balanced/blue-08-0.984--2.png,blue,"(0, 0, 255)",0.984,neutral,8,neutral,-2,0.0,0.0,0.061,22,14,2,8,0,2,16,round,thick,True
blue-07-1.126--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-07-1.126--2.png,images_balanced/blue-07-1.126--2.png,images_balanced/blue-07-1.126--2.png,blue,"(0, 0, 255)",1.126,neutral,7,neutral,-2,0.0,0.0,0.071,22,14,2,8,0,2,16,round,thick,True
blue-06-1.295--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-1.295--2.png,images_balanced/blue-06-1.295--2.png,images_balanced/blue-06-1.295--2.png,blue,"(0, 0, 255)",1.295,neutral,6,neutral,-2,0.0,0.0,0.081,22,14,2,8,0,2,16,round,thick,True
blue-09-1.106--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-1.106--2.png,images_balanced/blue-09-1.106--2.png,images_balanced/blue-09-1.106--2.png,blue,"(0, 0, 255)",1.106,neutral,9,neutral,-2,0.0,0.0,0.091,22,14,2,8,0,2,16,round,thick,True
blue-06-1.347-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-1.347-+1.png,images_balanced/blue-06-1.347-+1.png,images_balanced/blue-06-1.347-+1.png,blue,"(0, 0, 255)",1.347,neutral,6,neutral,1,0.0,0.0,0.101,22,14,2,8,0,2,16,round,thick,True
blue-09-0.889-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-0.889-+1.png,images_balanced/blue-09-0.889-+1.png,images_balanced/blue-09-0.889-+1.png,blue,"(0, 0, 255)",0.889,neutral,9,neutral,1,0.0,0.0,0.111,22,14,2,8,0,2,16,round,thick,True
blue-09-1.212-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-1.212-+1.png,images_balanced/blue-09-1.212-+1.png,images_balanced/blue-09-1.212-+1.png,blue,"(0, 0, 255)",1.212,neutral,9,neutral,1,0.0,0.0,0.121,22,14,2,8,0,2,16,round,thick,True
blue-06-0.902-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-0.902-+0.png,images_balanced/blue-06-0.902-+0.png,images_balanced/blue-06-0.902-+0.png,blue,"(0, 0, 255)",0.902,neutral,6,neutral,0,0.0,0.0,0.131,22,14,2,8,0,2,16,round,thick,True
blue-08-1.014-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.014-+0.png,images_balanced/blue-08-1.014-+0.png,images_balanced/blue-08-1.014-+0.png,blue,"(0, 0, 255)",1.014,neutral,8,neutral,0,0.0,0.0,0.141,22,14,2,8,0,2,16,round,thick,True
blue-10-1.354--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-10-1.354--1.png,images_balanced/blue-10-1.354--1.png,images_balanced/blue-10-1.354--1.png,blue,"(0, 0, 255)",1.354,neutral,10,neutral,-1,0.0,0.0,0.152,22,14,2,8,0,2,16,round,thick,True
blue-08-0.907-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-0.907-+1.png,images_balanced/blue-08-0.907-+1.png,images_balanced/blue-08-0.907-+1.png,blue,"(0, 0, 255)",0.907,neutral,8,neutral,1,0.0,0.0,0.162,22,14,2,8,0,2,16,round,thick,True
blue-09-0.890-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-0.890-+0.png,images_balanced/blue-09-0.890-+0.png,images_balanced/blue-09-0.890-+0.png,blue,"(0, 0, 255)",0.89,neutral,9,neutral,0,0.0,0.0,0.172,22,14,2,8,0,2,16,round,thick,True
blue-06-1.009-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-06-1.009-+0.png,images_balanced/blue-06-1.009-+0.png,images_balanced/blue-06-1.009-+0.png,blue,"(0, 0, 255)",1.009,neutral,6,neutral,0,0.0,0.0,0.182,22,14,2,8,0,2,16,round,thick,True
blue-09-1.360--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-1.360--2.png,images_balanced/blue-09-1.360--2.png,images_balanced/blue-09-1.360--2.png,blue,"(0, 0, 255)",1.36,neutral,9,neutral,-2,0.0,0.0,0.192,22,14,2,8,0,2,16,round,thick,True
blue-10-1.317-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-10-1.317-+0.png,images_balanced/blue-10-1.317-+0.png,images_balanced/blue-10-1.317-+0.png,blue,"(0, 0, 255)",1.317,neutral,10,neutral,0,0.0,0.0,0.202,22,14,2,8,0,2,16,round,thick,True
blue-08-0.890--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-0.890--2.png,images_balanced/blue-08-0.890--2.png,images_balanced/blue-08-0.890--2.png,blue,"(0, 0, 255)",0.89,neutral,8,neutral,-2,0.0,0.0,0.212,22,14,2,8,0,2,16,round,thick,True
blue-08-0.868--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-0.868--1.png,images_balanced/blue-08-0.868--1.png,images_balanced/blue-08-0.868--1.png,blue,"(0, 0, 255)",0.868,neutral,8,neutral,-1,0.0,0.0,0.222,22,14,2,8,0,2,16,round,thick,True
blue-10-0.854-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-10-0.854-+1.png,images_balanced/blue-10-0.854-+1.png,images_balanced/blue-10-0.854-+1.png,blue,"(0, 0, 255)",0.854,neutral,10,neutral,1,0.0,0.0,0.232,22,14,2,8,0,2,16,round,thick,True
blue-08-1.012-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-1.012-+1.png,images_balanced/blue-08-1.012-+1.png,images_balanced/blue-08-1.012-+1.png,blue,"(0, 0, 255)",1.012,neutral,8,neutral,1,0.0,0.0,0.242,22,14,2,8,0,2,16,round,thick,True
blue-14-1.728-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-14-1.728-+1.png,images_balanced/blue-14-1.728-+1.png,images_balanced/blue-14-1.728-+1.png,blue,"(0, 0, 255)",1.728,round,14,thick,1,0.728,1.0,0.253,22,14,2,8,0,2,16,round,thick,False
blue-13-1.869-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-13-1.869-+1.png,images_balanced/blue-13-1.869-+1.png,images_balanced/blue-13-1.869-+1.png,blue,"(0, 0, 255)",1.869,round,13,thick,1,0.869,0.833,0.263,22,14,2,8,0,2,16,round,thick,False
blue-13-1.052-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-13-1.052-+1.png,images_balanced/blue-13-1.052-+1.png,images_balanced/blue-13-1.052-+1.png,blue,"(0, 0, 255)",1.052,neutral,13,thick,1,0.0,0.833,0.273,22,14,2,8,0,2,16,round,thick,False
blue-08-2.000--4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-08-2.000--4.png,images_balanced/blue-08-2.000--4.png,images_balanced/blue-08-2.000--4.png,blue,"(0, 0, 255)",2.0,round,8,thin,-4,1.0,0.0,0.283,22,14,2,8,0,2,16,round,thick,False
blue-09-1.120-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-1.120-+0.png,images_balanced/blue-09-1.120-+0.png,images_balanced/blue-09-1.120-+0.png,blue,"(0, 0, 255)",1.12,neutral,9,neutral,0,0.0,0.0,0.293,22,14,2,8,0,2,16,round,thick,True
blue-11-1.386-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-11-1.386-+0.png,images_balanced/blue-11-1.386-+0.png,images_balanced/blue-11-1.386-+0.png,blue,"(0, 0, 255)",1.386,round,11,thick,0,0.386,0.5,0.303,22,14,2,8,0,2,16,round,thick,False
blue-13-1.417--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-13-1.417--1.png,images_balanced/blue-13-1.417--1.png,images_balanced/blue-13-1.417--1.png,blue,"(0, 0, 255)",1.417,round,13,thick,-1,0.417,0.833,0.313,22,14,2,8,0,2,16,round,thick,False
blue-11-1.989--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-11-1.989--1.png,images_balanced/blue-11-1.989--1.png,images_balanced/blue-11-1.989--1.png,blue,"(0, 0, 255)",1.989,round,11,thick,-1,0.989,0.5,0.323,22,14,2,8,0,2,16,round,thick,False
blue-09-2.000--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-09-2.000--2.png,images_balanced/blue-09-2.000--2.png,images_balanced/blue-09-2.000--2.png,blue,"(0, 0, 255)",2.0,round,9,thick,-2,1.0,0.167,0.333,22,14,2,8,0,2,16,round,thick,False
blue-14-1.716--2,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-14-1.716--2.png,images_balanced/blue-14-1.716--2.png,images_balanced/blue-14-1.716--2.png,blue,"(0, 0, 255)",1.716,round,14,thick,-2,0.716,1.0,0.343,22,14,2,8,0,2,16,round,thick,False
blue-14-0.914-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-14-0.914-+4.png,images_balanced/blue-14-0.914-+4.png,images_balanced/blue-14-0.914-+4.png,blue,"(0, 0, 255)",0.914,neutral,14,thick,4,0.0,1.0,0.354,22,14,2,8,0,2,16,round,thick,False
blue-11-0.924-+4,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-11-0.924-+4.png,images_balanced/blue-11-0.924-+4.png,images_balanced/blue-11-0.924-+4.png,blue,"(0, 0, 255)",0.924,neutral,11,thick,4,0.0,0.5,0.364,22,14,2,8,0,2,16,round,thick,False
blue-11-1.966-+0,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-11-1.966-+0.png,images_balanced/blue-11-1.966-+0.png,images_balanced/blue-11-1.966-+0.png,blue,"(0, 0, 255)",1.966,round,11,thick,0,0.966,0.5,0.374,22,14,2,8,0,2,16,round,thick,False
blue-12-0.894-+1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-12-0.894-+1.png,images_balanced/blue-12-0.894-+1.png,images_balanced/blue-12-0.894-+1.png,blue,"(0, 0, 255)",0.894,neutral,12,thick,1,0.0,0.667,0.384,22,14,2,8,0,2,16,round,thick,False
blue-12-1.080-+3,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-12-1.080-+3.png,images_balanced/blue-12-1.080-+3.png,images_balanced/blue-12-1.080-+3.png,blue,"(0, 0, 255)",1.08,neutral,12,thick,3,0.0,0.667,0.394,22,14,2,8,0,2,16,round,thick,False
blue-12-1.888--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-12-1.888--1.png,images_balanced/blue-12-1.888--1.png,images_balanced/blue-12-1.888--1.png,blue,"(0, 0, 255)",1.888,round,12,thick,-1,0.888,0.667,0.404,22,14,2,8,0,2,16,round,thick,False
blue-14-2.000--1,/Users/jianleguo/Desktop/DALE/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/blue-14-2.000--1.png,images_balanced/blue-14-2.000--1.png,images_balanced/blue-14-2.000--1.png,blue,"(0, 0, 255)",2.0,round,14,thick,-1,1.0,1.0,0.414,22,14,2,8,0,2,16,round,thick,False
