slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
cyan-07-0.213--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.213--17.png,images_balanced/cyan-07-0.213--17.png,images_balanced/cyan-07-0.213--17.png,cyan,"(0, 255, 255)",0.213,flat,7,thin,-17,0.984,0.2,0.556,22,14,2,8,0,2,16,flat,thin,False
cyan-06-0.738--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.738--14.png,images_balanced/cyan-06-0.738--14.png,images_balanced/cyan-06-0.738--14.png,cyan,"(0, 255, 255)",0.738,flat,6,thin,-14,0.327,0.4,0.566,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.990--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.990--14.png,images_balanced/cyan-03-0.990--14.png,images_balanced/cyan-03-0.990--14.png,cyan,"(0, 255, 255)",0.99,neutral,3,thin,-14,0.0,1.0,0.576,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.454--18,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.454--18.png,images_balanced/cyan-03-0.454--18.png,images_balanced/cyan-03-0.454--18.png,cyan,"(0, 255, 255)",0.454,flat,3,thin,-18,0.682,1.0,0.586,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.203--15,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.203--15.png,images_balanced/cyan-04-0.203--15.png,images_balanced/cyan-04-0.203--15.png,cyan,"(0, 255, 255)",0.203,flat,4,thin,-15,0.996,0.8,0.596,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.997--13,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.997--13.png,images_balanced/cyan-03-0.997--13.png,images_balanced/cyan-03-0.997--13.png,cyan,"(0, 255, 255)",0.997,neutral,3,thin,-13,0.0,1.0,0.606,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.224--15,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.224--15.png,images_balanced/cyan-03-0.224--15.png,images_balanced/cyan-03-0.224--15.png,cyan,"(0, 255, 255)",0.224,flat,3,thin,-15,0.97,1.0,0.616,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.200--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.200--17.png,images_balanced/cyan-03-0.200--17.png,images_balanced/cyan-03-0.200--17.png,cyan,"(0, 255, 255)",0.2,flat,3,thin,-17,1.0,1.0,0.626,22,14,2,8,0,2,16,flat,thin,False
cyan-03-1.059--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.059--14.png,images_balanced/cyan-03-1.059--14.png,images_balanced/cyan-03-1.059--14.png,cyan,"(0, 255, 255)",1.059,neutral,3,thin,-14,0.0,1.0,0.636,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.890--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.890--14.png,images_balanced/cyan-03-0.890--14.png,images_balanced/cyan-03-0.890--14.png,cyan,"(0, 255, 255)",0.89,neutral,3,thin,-14,0.0,1.0,0.646,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.928--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.928--14.png,images_balanced/cyan-04-0.928--14.png,images_balanced/cyan-04-0.928--14.png,cyan,"(0, 255, 255)",0.928,neutral,4,thin,-14,0.0,0.8,0.657,22,14,2,8,0,2,16,flat,thin,False
cyan-06-0.289--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.289--16.png,images_balanced/cyan-06-0.289--16.png,images_balanced/cyan-06-0.289--16.png,cyan,"(0, 255, 255)",0.289,flat,6,thin,-16,0.889,0.4,0.667,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.520--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.520--16.png,images_balanced/cyan-03-0.520--16.png,images_balanced/cyan-03-0.520--16.png,cyan,"(0, 255, 255)",0.52,flat,3,thin,-16,0.6,1.0,0.677,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.906--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.906--12.png,images_balanced/cyan-03-0.906--12.png,images_balanced/cyan-03-0.906--12.png,cyan,"(0, 255, 255)",0.906,neutral,3,thin,-12,0.0,1.0,0.687,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.497--15,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.497--15.png,images_balanced/cyan-03-0.497--15.png,images_balanced/cyan-03-0.497--15.png,cyan,"(0, 255, 255)",0.497,flat,3,thin,-15,0.629,1.0,0.697,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.455--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.455--16.png,images_balanced/cyan-03-0.455--16.png,images_balanced/cyan-03-0.455--16.png,cyan,"(0, 255, 255)",0.455,flat,3,thin,-16,0.681,1.0,0.707,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.485--13,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.485--13.png,images_balanced/cyan-03-0.485--13.png,images_balanced/cyan-03-0.485--13.png,cyan,"(0, 255, 255)",0.485,flat,3,thin,-13,0.644,1.0,0.717,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.947--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.947--14.png,images_balanced/cyan-03-0.947--14.png,images_balanced/cyan-03-0.947--14.png,cyan,"(0, 255, 255)",0.947,neutral,3,thin,-14,0.0,1.0,0.727,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.232--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.232--14.png,images_balanced/cyan-03-0.232--14.png,images_balanced/cyan-03-0.232--14.png,cyan,"(0, 255, 255)",0.232,flat,3,thin,-14,0.96,1.0,0.737,22,14,2,8,0,2,16,flat,thin,False
cyan-06-0.201--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.201--16.png,images_balanced/cyan-06-0.201--16.png,images_balanced/cyan-06-0.201--16.png,cyan,"(0, 255, 255)",0.201,flat,6,thin,-16,0.999,0.4,0.747,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.976--13,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.976--13.png,images_balanced/cyan-03-0.976--13.png,images_balanced/cyan-03-0.976--13.png,cyan,"(0, 255, 255)",0.976,neutral,3,thin,-13,0.0,1.0,0.758,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.323--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.323--16.png,images_balanced/cyan-03-0.323--16.png,images_balanced/cyan-03-0.323--16.png,cyan,"(0, 255, 255)",0.323,flat,3,thin,-16,0.846,1.0,0.768,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.208--18,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.208--18.png,images_balanced/cyan-04-0.208--18.png,images_balanced/cyan-04-0.208--18.png,cyan,"(0, 255, 255)",0.208,flat,4,thin,-18,0.99,0.8,0.778,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.245--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.245--17.png,images_balanced/cyan-04-0.245--17.png,images_balanced/cyan-04-0.245--17.png,cyan,"(0, 255, 255)",0.245,flat,4,thin,-17,0.944,0.8,0.788,22,14,2,8,0,2,16,flat,thin,False
cyan-07-0.967--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.967--11.png,images_balanced/cyan-07-0.967--11.png,images_balanced/cyan-07-0.967--11.png,cyan,"(0, 255, 255)",0.967,neutral,7,neutral,-11,0.0,0.0,0.798,22,14,2,8,0,2,16,flat,thin,True
cyan-03-0.202--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.202--16.png,images_balanced/cyan-03-0.202--16.png,images_balanced/cyan-03-0.202--16.png,cyan,"(0, 255, 255)",0.202,flat,3,thin,-16,0.997,1.0,0.808,22,14,2,8,0,2,16,flat,thin,False
cyan-07-0.241--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.241--14.png,images_balanced/cyan-07-0.241--14.png,images_balanced/cyan-07-0.241--14.png,cyan,"(0, 255, 255)",0.241,flat,7,thin,-14,0.949,0.2,0.818,22,14,2,8,0,2,16,flat,thin,False
cyan-03-1.108--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.108--14.png,images_balanced/cyan-03-1.108--14.png,images_balanced/cyan-03-1.108--14.png,cyan,"(0, 255, 255)",1.108,neutral,3,thin,-14,0.0,1.0,0.828,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.883--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.883--12.png,images_balanced/cyan-04-0.883--12.png,images_balanced/cyan-04-0.883--12.png,cyan,"(0, 255, 255)",0.883,neutral,4,thin,-12,0.0,0.8,0.838,22,14,2,8,0,2,16,flat,thin,False
cyan-05-0.542--13,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-05-0.542--13.png,images_balanced/cyan-05-0.542--13.png,images_balanced/cyan-05-0.542--13.png,cyan,"(0, 255, 255)",0.542,flat,5,thin,-13,0.572,0.6,0.848,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.203--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.203--16.png,images_balanced/cyan-03-0.203--16.png,images_balanced/cyan-03-0.203--16.png,cyan,"(0, 255, 255)",0.203,flat,3,thin,-16,0.996,1.0,0.859,22,14,2,8,0,2,16,flat,thin,False
cyan-04-0.906--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-04-0.906--14.png,images_balanced/cyan-04-0.906--14.png,images_balanced/cyan-04-0.906--14.png,cyan,"(0, 255, 255)",0.906,neutral,4,thin,-14,0.0,0.8,0.869,22,14,2,8,0,2,16,flat,thin,False
cyan-06-1.112--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-1.112--11.png,images_balanced/cyan-06-1.112--11.png,images_balanced/cyan-06-1.112--11.png,cyan,"(0, 255, 255)",1.112,neutral,6,neutral,-11,0.0,0.0,0.879,22,14,2,8,0,2,16,flat,thin,True
cyan-03-0.782--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.782--14.png,images_balanced/cyan-03-0.782--14.png,images_balanced/cyan-03-0.782--14.png,cyan,"(0, 255, 255)",0.782,flat,3,thin,-14,0.272,1.0,0.889,22,14,2,8,0,2,16,flat,thin,False
cyan-08-0.413--13,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.413--13.png,images_balanced/cyan-08-0.413--13.png,images_balanced/cyan-08-0.413--13.png,cyan,"(0, 255, 255)",0.413,flat,8,thin,-13,0.734,0.0,0.899,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.204--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.204--16.png,images_balanced/cyan-03-0.204--16.png,images_balanced/cyan-03-0.204--16.png,cyan,"(0, 255, 255)",0.204,flat,3,thin,-16,0.995,1.0,0.909,22,14,2,8,0,2,16,flat,thin,False
cyan-06-0.454--16,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.454--16.png,images_balanced/cyan-06-0.454--16.png,images_balanced/cyan-06-0.454--16.png,cyan,"(0, 255, 255)",0.454,flat,6,thin,-16,0.682,0.4,0.919,22,14,2,8,0,2,16,flat,thin,False
cyan-05-0.228--18,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-05-0.228--18.png,images_balanced/cyan-05-0.228--18.png,images_balanced/cyan-05-0.228--18.png,cyan,"(0, 255, 255)",0.228,flat,5,thin,-18,0.965,0.6,0.929,22,14,2,8,0,2,16,flat,thin,False
cyan-07-0.253--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.253--17.png,images_balanced/cyan-07-0.253--17.png,images_balanced/cyan-07-0.253--17.png,cyan,"(0, 255, 255)",0.253,flat,7,thin,-17,0.934,0.2,0.939,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.374--15,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.374--15.png,images_balanced/cyan-03-0.374--15.png,images_balanced/cyan-03-0.374--15.png,cyan,"(0, 255, 255)",0.374,flat,3,thin,-15,0.782,1.0,0.949,22,14,2,8,0,2,16,flat,thin,False
cyan-03-1.113--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-1.113--11.png,images_balanced/cyan-03-1.113--11.png,images_balanced/cyan-03-1.113--11.png,cyan,"(0, 255, 255)",1.113,neutral,3,thin,-11,0.0,1.0,0.96,22,14,2,8,0,2,16,flat,thin,False
cyan-08-0.642--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.642--14.png,images_balanced/cyan-08-0.642--14.png,images_balanced/cyan-08-0.642--14.png,cyan,"(0, 255, 255)",0.642,flat,8,thin,-14,0.447,0.0,0.97,22,14,2,8,0,2,16,flat,thin,False
cyan-05-0.213--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-05-0.213--14.png,images_balanced/cyan-05-0.213--14.png,images_balanced/cyan-05-0.213--14.png,cyan,"(0, 255, 255)",0.213,flat,5,thin,-14,0.984,0.6,0.98,22,14,2,8,0,2,16,flat,thin,False
cyan-03-0.205--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-03-0.205--14.png,images_balanced/cyan-03-0.205--14.png,images_balanced/cyan-03-0.205--14.png,cyan,"(0, 255, 255)",0.205,flat,3,thin,-14,0.994,1.0,0.99,22,14,2,8,0,2,16,flat,thin,False
cyan-05-0.659--14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-05-0.659--14.png,images_balanced/cyan-05-0.659--14.png,images_balanced/cyan-05-0.659--14.png,cyan,"(0, 255, 255)",0.659,flat,5,thin,-14,0.426,0.6,1.0,22,14,2,8,0,2,16,flat,thin,False
cyan-08-1.225--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.225--11.png,images_balanced/cyan-08-1.225--11.png,images_balanced/cyan-08-1.225--11.png,cyan,"(0, 255, 255)",1.225,neutral,8,neutral,-11,0.0,0.0,0.0,22,14,2,8,0,2,16,flat,thick,True
cyan-07-0.978--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.978--11.png,images_balanced/cyan-07-0.978--11.png,images_balanced/cyan-07-0.978--11.png,cyan,"(0, 255, 255)",0.978,neutral,7,neutral,-11,0.0,0.0,0.01,22,14,2,8,0,2,16,flat,thick,True
cyan-08-0.934--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.934--12.png,images_balanced/cyan-08-0.934--12.png,images_balanced/cyan-08-0.934--12.png,cyan,"(0, 255, 255)",0.934,neutral,8,neutral,-12,0.0,0.0,0.02,22,14,2,8,0,2,16,flat,thick,True
cyan-10-1.184--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.184--11.png,images_balanced/cyan-10-1.184--11.png,images_balanced/cyan-10-1.184--11.png,cyan,"(0, 255, 255)",1.184,neutral,10,neutral,-11,0.0,0.0,0.03,22,14,2,8,0,2,16,flat,thick,True
cyan-09-0.962--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-0.962--11.png,images_balanced/cyan-09-0.962--11.png,images_balanced/cyan-09-0.962--11.png,cyan,"(0, 255, 255)",0.962,neutral,9,neutral,-11,0.0,0.0,0.04,22,14,2,8,0,2,16,flat,thick,True
cyan-06-1.121--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-1.121--8.png,images_balanced/cyan-06-1.121--8.png,images_balanced/cyan-06-1.121--8.png,cyan,"(0, 255, 255)",1.121,neutral,6,neutral,-8,0.0,0.0,0.051,22,14,2,8,0,2,16,flat,thick,True
cyan-07-1.383--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.383--10.png,images_balanced/cyan-07-1.383--10.png,images_balanced/cyan-07-1.383--10.png,cyan,"(0, 255, 255)",1.383,neutral,7,neutral,-10,0.0,0.0,0.061,22,14,2,8,0,2,16,flat,thick,True
cyan-08-1.233--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.233--10.png,images_balanced/cyan-08-1.233--10.png,images_balanced/cyan-08-1.233--10.png,cyan,"(0, 255, 255)",1.233,neutral,8,neutral,-10,0.0,0.0,0.071,22,14,2,8,0,2,16,flat,thick,True
cyan-06-0.995--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.995--10.png,images_balanced/cyan-06-0.995--10.png,images_balanced/cyan-06-0.995--10.png,cyan,"(0, 255, 255)",0.995,neutral,6,neutral,-10,0.0,0.0,0.081,22,14,2,8,0,2,16,flat,thick,True
cyan-10-0.932--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-0.932--10.png,images_balanced/cyan-10-0.932--10.png,images_balanced/cyan-10-0.932--10.png,cyan,"(0, 255, 255)",0.932,neutral,10,neutral,-10,0.0,0.0,0.091,22,14,2,8,0,2,16,flat,thick,True
cyan-08-1.383--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.383--12.png,images_balanced/cyan-08-1.383--12.png,images_balanced/cyan-08-1.383--12.png,cyan,"(0, 255, 255)",1.383,neutral,8,neutral,-12,0.0,0.0,0.101,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.234--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.234--8.png,images_balanced/cyan-09-1.234--8.png,images_balanced/cyan-09-1.234--8.png,cyan,"(0, 255, 255)",1.234,neutral,9,neutral,-8,0.0,0.0,0.111,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.131--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.131--10.png,images_balanced/cyan-09-1.131--10.png,images_balanced/cyan-09-1.131--10.png,cyan,"(0, 255, 255)",1.131,neutral,9,neutral,-10,0.0,0.0,0.121,22,14,2,8,0,2,16,flat,thick,True
cyan-08-0.961--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.961--11.png,images_balanced/cyan-08-0.961--11.png,images_balanced/cyan-08-0.961--11.png,cyan,"(0, 255, 255)",0.961,neutral,8,neutral,-11,0.0,0.0,0.131,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.068--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.068--10.png,images_balanced/cyan-09-1.068--10.png,images_balanced/cyan-09-1.068--10.png,cyan,"(0, 255, 255)",1.068,neutral,9,neutral,-10,0.0,0.0,0.141,22,14,2,8,0,2,16,flat,thick,True
cyan-08-0.889--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.889--11.png,images_balanced/cyan-08-0.889--11.png,images_balanced/cyan-08-0.889--11.png,cyan,"(0, 255, 255)",0.889,neutral,8,neutral,-11,0.0,0.0,0.152,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.076--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.076--11.png,images_balanced/cyan-09-1.076--11.png,images_balanced/cyan-09-1.076--11.png,cyan,"(0, 255, 255)",1.076,neutral,9,neutral,-11,0.0,0.0,0.162,22,14,2,8,0,2,16,flat,thick,True
cyan-10-1.142--10,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-10-1.142--10.png,images_balanced/cyan-10-1.142--10.png,images_balanced/cyan-10-1.142--10.png,cyan,"(0, 255, 255)",1.142,neutral,10,neutral,-10,0.0,0.0,0.172,22,14,2,8,0,2,16,flat,thick,True
cyan-07-0.813--9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-0.813--9.png,images_balanced/cyan-07-0.813--9.png,images_balanced/cyan-07-0.813--9.png,cyan,"(0, 255, 255)",0.813,neutral,7,neutral,-9,0.0,0.0,0.182,22,14,2,8,0,2,16,flat,thick,True
cyan-07-1.212--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.212--12.png,images_balanced/cyan-07-1.212--12.png,images_balanced/cyan-07-1.212--12.png,cyan,"(0, 255, 255)",1.212,neutral,7,neutral,-12,0.0,0.0,0.192,22,14,2,8,0,2,16,flat,thick,True
cyan-08-1.056--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-1.056--12.png,images_balanced/cyan-08-1.056--12.png,images_balanced/cyan-08-1.056--12.png,cyan,"(0, 255, 255)",1.056,neutral,8,neutral,-12,0.0,0.0,0.202,22,14,2,8,0,2,16,flat,thick,True
cyan-07-1.235--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-07-1.235--8.png,images_balanced/cyan-07-1.235--8.png,images_balanced/cyan-07-1.235--8.png,cyan,"(0, 255, 255)",1.235,neutral,7,neutral,-8,0.0,0.0,0.212,22,14,2,8,0,2,16,flat,thick,True
cyan-08-0.860--12,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-08-0.860--12.png,images_balanced/cyan-08-0.860--12.png,images_balanced/cyan-08-0.860--12.png,cyan,"(0, 255, 255)",0.86,neutral,8,neutral,-12,0.0,0.0,0.222,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.258--11,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.258--11.png,images_balanced/cyan-09-1.258--11.png,images_balanced/cyan-09-1.258--11.png,cyan,"(0, 255, 255)",1.258,neutral,9,neutral,-11,0.0,0.0,0.232,22,14,2,8,0,2,16,flat,thick,True
cyan-06-0.949--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-06-0.949--8.png,images_balanced/cyan-06-0.949--8.png,images_balanced/cyan-06-0.949--8.png,cyan,"(0, 255, 255)",0.949,neutral,6,neutral,-8,0.0,0.0,0.242,22,14,2,8,0,2,16,flat,thick,True
cyan-09-1.112--8,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-09-1.112--8.png,images_balanced/cyan-09-1.112--8.png,images_balanced/cyan-09-1.112--8.png,cyan,"(0, 255, 255)",1.112,neutral,9,neutral,-8,0.0,0.0,0.253,22,14,2,8,0,2,16,flat,thick,True
cyan-12-0.234--20,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-0.234--20.png,images_balanced/cyan-12-0.234--20.png,images_balanced/cyan-12-0.234--20.png,cyan,"(0, 255, 255)",0.234,flat,12,thick,-20,0.957,0.667,0.263,22,14,2,8,0,2,16,flat,thick,False
cyan-13-0.349--18,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-13-0.349--18.png,images_balanced/cyan-13-0.349--18.png,images_balanced/cyan-13-0.349--18.png,cyan,"(0, 255, 255)",0.349,flat,13,thick,-18,0.814,0.833,0.273,22,14,2,8,0,2,16,flat,thick,False
cyan-14-0.203--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-0.203--17.png,images_balanced/cyan-14-0.203--17.png,images_balanced/cyan-14-0.203--17.png,cyan,"(0, 255, 255)",0.203,flat,14,thick,-17,0.996,1.0,0.283,22,14,2,8,0,2,16,flat,thick,False
cyan-14-1.078--20,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-1.078--20.png,images_balanced/cyan-14-1.078--20.png,images_balanced/cyan-14-1.078--20.png,cyan,"(0, 255, 255)",1.078,neutral,14,thick,-20,0.0,1.0,0.293,22,14,2,8,0,2,16,flat,thick,False
cyan-14-0.670--19,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-0.670--19.png,images_balanced/cyan-14-0.670--19.png,images_balanced/cyan-14-0.670--19.png,cyan,"(0, 255, 255)",0.67,flat,14,thick,-19,0.412,1.0,0.303,22,14,2,8,0,2,16,flat,thick,False
cyan-14-0.246--19,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-0.246--19.png,images_balanced/cyan-14-0.246--19.png,images_balanced/cyan-14-0.246--19.png,cyan,"(0, 255, 255)",0.246,flat,14,thick,-19,0.942,1.0,0.313,22,14,2,8,0,2,16,flat,thick,False
cyan-12-0.454--18,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-12-0.454--18.png,images_balanced/cyan-12-0.454--18.png,images_balanced/cyan-12-0.454--18.png,cyan,"(0, 255, 255)",0.454,flat,12,thick,-18,0.682,0.667,0.323,22,14,2,8,0,2,16,flat,thick,False
cyan-14-0.906--17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/cyan-14-0.906--17.png,images_balanced/cyan-14-0.906--17.png,images_balanced/cyan-14-0.906--17.png,cyan,"(0, 255, 255)",0.906,neutral,14,thick,-17,0.0,1.0,0.333,22,14,2,8,0,2,16,flat,thick,False
