slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
green-flat-thick-c0.203-s08-d583b14a,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.203-s08-d583b14a.png,images_balanced/green/flat/thick/green-flat-thick-c0.203-s08-d583b14a.png,images_balanced/green/flat/thick/green-flat-thick-c0.203-s08-d583b14a.png,green,"(0, 255, 0)",0.203,flat,8,thick,6,0.997,0.069,0.798,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.200-s14-3d79fb0c,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-3d79fb0c.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-3d79fb0c.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-3d79fb0c.png,green,"(0, 255, 0)",0.2,flat,14,thick,5,1.0,0.988,0.808,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.555-s14-908212ed,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.555-s14-908212ed.png,images_balanced/green/flat/thick/green-flat-thick-c0.555-s14-908212ed.png,images_balanced/green/flat/thick/green-flat-thick-c0.555-s14-908212ed.png,green,"(0, 255, 0)",0.555,flat,14,thick,5,0.556,1.0,0.818,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.202-s14-b3ad3764,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.202-s14-b3ad3764.png,images_balanced/green/flat/thick/green-flat-thick-c0.202-s14-b3ad3764.png,images_balanced/green/flat/thick/green-flat-thick-c0.202-s14-b3ad3764.png,green,"(0, 255, 0)",0.202,flat,14,thick,5,0.997,0.971,0.828,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.200-s14-2274cff4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-2274cff4.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-2274cff4.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-2274cff4.png,green,"(0, 255, 0)",0.2,flat,14,thick,6,1.0,0.958,0.838,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.321-s14-4e54e4cc,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.321-s14-4e54e4cc.png,images_balanced/green/flat/thick/green-flat-thick-c0.321-s14-4e54e4cc.png,images_balanced/green/flat/thick/green-flat-thick-c0.321-s14-4e54e4cc.png,green,"(0, 255, 0)",0.321,flat,14,thick,4,0.849,0.993,0.848,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.225-s14-5b2a0a38,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.225-s14-5b2a0a38.png,images_balanced/green/flat/thick/green-flat-thick-c0.225-s14-5b2a0a38.png,images_balanced/green/flat/thick/green-flat-thick-c0.225-s14-5b2a0a38.png,green,"(0, 255, 0)",0.225,flat,14,thick,6,0.968,0.979,0.859,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.266-s14-a1440253,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.266-s14-a1440253.png,images_balanced/green/flat/thick/green-flat-thick-c0.266-s14-a1440253.png,images_balanced/green/flat/thick/green-flat-thick-c0.266-s14-a1440253.png,green,"(0, 255, 0)",0.266,flat,14,thick,3,0.917,0.995,0.869,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.369-s14-ffff40bf,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.369-s14-ffff40bf.png,images_balanced/green/flat/thick/green-flat-thick-c0.369-s14-ffff40bf.png,images_balanced/green/flat/thick/green-flat-thick-c0.369-s14-ffff40bf.png,green,"(0, 255, 0)",0.369,flat,14,thick,4,0.788,0.995,0.879,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.391-s13-2e9bf869,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.391-s13-2e9bf869.png,images_balanced/green/flat/thick/green-flat-thick-c0.391-s13-2e9bf869.png,images_balanced/green/flat/thick/green-flat-thick-c0.391-s13-2e9bf869.png,green,"(0, 255, 0)",0.391,flat,13,thick,4,0.762,0.887,0.889,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.740-s12-2928aead,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.740-s12-2928aead.png,images_balanced/green/flat/thick/green-flat-thick-c0.740-s12-2928aead.png,images_balanced/green/flat/thick/green-flat-thick-c0.740-s12-2928aead.png,green,"(0, 255, 0)",0.74,flat,12,thick,6,0.325,0.587,0.899,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.759-s14-1cb1a3c4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.759-s14-1cb1a3c4.png,images_balanced/green/flat/thick/green-flat-thick-c0.759-s14-1cb1a3c4.png,images_balanced/green/flat/thick/green-flat-thick-c0.759-s14-1cb1a3c4.png,green,"(0, 255, 0)",0.759,flat,14,thick,6,0.301,0.98,0.909,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.403-s14-965b4e22,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.403-s14-965b4e22.png,images_balanced/green/flat/thick/green-flat-thick-c0.403-s14-965b4e22.png,images_balanced/green/flat/thick/green-flat-thick-c0.403-s14-965b4e22.png,green,"(0, 255, 0)",0.403,flat,14,thick,4,0.746,0.997,0.919,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.461-s10-0290831f,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.461-s10-0290831f.png,images_balanced/green/flat/thick/green-flat-thick-c0.461-s10-0290831f.png,images_balanced/green/flat/thick/green-flat-thick-c0.461-s10-0290831f.png,green,"(0, 255, 0)",0.461,flat,10,thick,4,0.673,0.354,0.929,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.205-s12-8590f4d9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.205-s12-8590f4d9.png,images_balanced/green/flat/thick/green-flat-thick-c0.205-s12-8590f4d9.png,images_balanced/green/flat/thick/green-flat-thick-c0.205-s12-8590f4d9.png,green,"(0, 255, 0)",0.205,flat,12,thick,6,0.993,0.636,0.939,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.203-s11-5fa50dcf,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.203-s11-5fa50dcf.png,images_balanced/green/flat/thick/green-flat-thick-c0.203-s11-5fa50dcf.png,images_balanced/green/flat/thick/green-flat-thick-c0.203-s11-5fa50dcf.png,green,"(0, 255, 0)",0.203,flat,11,thick,4,0.996,0.578,0.949,22,14,2,8,0,2,16,flat,thick,False
green-neutral-neutral-c0.886-s08-cbcb038c,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c0.886-s08-cbcb038c.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.886-s08-cbcb038c.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.886-s08-cbcb038c.png,green,"(0, 255, 0)",0.886,neutral,8,neutral,3,0.0,0.0,0.96,22,14,2,8,0,2,16,flat,thick,True
green-flat-thick-c0.271-s14-2ab49e8e,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.271-s14-2ab49e8e.png,images_balanced/green/flat/thick/green-flat-thick-c0.271-s14-2ab49e8e.png,images_balanced/green/flat/thick/green-flat-thick-c0.271-s14-2ab49e8e.png,green,"(0, 255, 0)",0.271,flat,14,thick,5,0.911,0.994,0.97,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.200-s14-81b94c76,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-81b94c76.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-81b94c76.png,images_balanced/green/flat/thick/green-flat-thick-c0.200-s14-81b94c76.png,green,"(0, 255, 0)",0.2,flat,14,thick,5,1.0,1.0,0.98,22,14,2,8,0,2,16,flat,thick,False
green-neutral-thick-c1.083-s14-28f8b610,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/thick/green-neutral-thick-c1.083-s14-28f8b610.png,images_balanced/green/neutral/thick/green-neutral-thick-c1.083-s14-28f8b610.png,images_balanced/green/neutral/thick/green-neutral-thick-c1.083-s14-28f8b610.png,green,"(0, 255, 0)",1.083,neutral,14,thick,6,0.0,0.93,0.99,22,14,2,8,0,2,16,flat,thick,False
green-flat-thick-c0.601-s14-87d1e1c9,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/flat/thick/green-flat-thick-c0.601-s14-87d1e1c9.png,images_balanced/green/flat/thick/green-flat-thick-c0.601-s14-87d1e1c9.png,images_balanced/green/flat/thick/green-flat-thick-c0.601-s14-87d1e1c9.png,green,"(0, 255, 0)",0.601,flat,14,thick,4,0.499,0.918,1.0,22,14,2,8,0,2,16,flat,thick,False
green-neutral-neutral-c0.898-s07-677cc60d,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c0.898-s07-677cc60d.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.898-s07-677cc60d.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.898-s07-677cc60d.png,green,"(0, 255, 0)",0.898,neutral,7,neutral,2,0.0,0.0,0.0,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.259-s06-bee2a8fb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.259-s06-bee2a8fb.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.259-s06-bee2a8fb.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.259-s06-bee2a8fb.png,green,"(0, 255, 0)",1.259,neutral,6,neutral,2,0.0,0.0,0.01,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.370-s07-ce9aba14,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.370-s07-ce9aba14.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.370-s07-ce9aba14.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.370-s07-ce9aba14.png,green,"(0, 255, 0)",1.37,neutral,7,neutral,3,0.0,0.0,0.02,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.393-s09-4f2156ab,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.393-s09-4f2156ab.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.393-s09-4f2156ab.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.393-s09-4f2156ab.png,green,"(0, 255, 0)",1.393,neutral,9,neutral,1,0.0,0.0,0.03,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c0.906-s10-062e827d,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c0.906-s10-062e827d.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.906-s10-062e827d.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.906-s10-062e827d.png,green,"(0, 255, 0)",0.906,neutral,10,neutral,2,0.0,0.0,0.04,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.320-s08-bc435a43,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s08-bc435a43.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s08-bc435a43.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s08-bc435a43.png,green,"(0, 255, 0)",1.32,neutral,8,neutral,2,0.0,0.0,0.051,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.320-s10-603cdcf6,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s10-603cdcf6.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s10-603cdcf6.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.320-s10-603cdcf6.png,green,"(0, 255, 0)",1.32,neutral,10,neutral,2,0.0,0.0,0.061,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.043-s06-d5e77ca1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.043-s06-d5e77ca1.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.043-s06-d5e77ca1.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.043-s06-d5e77ca1.png,green,"(0, 255, 0)",1.043,neutral,6,neutral,3,0.0,0.0,0.071,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.295-s09-47d78f9b,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.295-s09-47d78f9b.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.295-s09-47d78f9b.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.295-s09-47d78f9b.png,green,"(0, 255, 0)",1.295,neutral,9,neutral,2,0.0,0.0,0.081,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.167-s09-5b1f0819,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.167-s09-5b1f0819.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.167-s09-5b1f0819.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.167-s09-5b1f0819.png,green,"(0, 255, 0)",1.167,neutral,9,neutral,3,0.0,0.0,0.091,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.122-s09-3fff1553,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.122-s09-3fff1553.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.122-s09-3fff1553.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.122-s09-3fff1553.png,green,"(0, 255, 0)",1.122,neutral,9,neutral,3,0.0,0.0,0.101,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.272-s08-77117935,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.272-s08-77117935.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.272-s08-77117935.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.272-s08-77117935.png,green,"(0, 255, 0)",1.272,neutral,8,neutral,2,0.0,0.0,0.111,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.074-s10-cc5870c0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.074-s10-cc5870c0.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.074-s10-cc5870c0.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.074-s10-cc5870c0.png,green,"(0, 255, 0)",1.074,neutral,10,neutral,1,0.0,0.0,0.121,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.111-s08-383b2a89,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.111-s08-383b2a89.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.111-s08-383b2a89.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.111-s08-383b2a89.png,green,"(0, 255, 0)",1.111,neutral,8,neutral,3,0.0,0.0,0.131,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c0.824-s08-86050bd1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c0.824-s08-86050bd1.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.824-s08-86050bd1.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.824-s08-86050bd1.png,green,"(0, 255, 0)",0.824,neutral,8,neutral,3,0.0,0.0,0.141,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.378-s07-cee63773,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.378-s07-cee63773.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.378-s07-cee63773.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.378-s07-cee63773.png,green,"(0, 255, 0)",1.378,neutral,7,neutral,2,0.0,0.0,0.152,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.039-s07-b04c9583,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.039-s07-b04c9583.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.039-s07-b04c9583.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.039-s07-b04c9583.png,green,"(0, 255, 0)",1.039,neutral,7,neutral,2,0.0,0.0,0.162,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.077-s08-b53bf651,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.077-s08-b53bf651.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.077-s08-b53bf651.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.077-s08-b53bf651.png,green,"(0, 255, 0)",1.077,neutral,8,neutral,3,0.0,0.0,0.172,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.351-s09-e8895fdb,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.351-s09-e8895fdb.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.351-s09-e8895fdb.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.351-s09-e8895fdb.png,green,"(0, 255, 0)",1.351,neutral,9,neutral,1,0.0,0.0,0.182,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.078-s09-96434f43,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.078-s09-96434f43.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.078-s09-96434f43.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.078-s09-96434f43.png,green,"(0, 255, 0)",1.078,neutral,9,neutral,1,0.0,0.0,0.192,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.234-s06-239dca24,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.234-s06-239dca24.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.234-s06-239dca24.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.234-s06-239dca24.png,green,"(0, 255, 0)",1.234,neutral,6,neutral,3,0.0,0.0,0.202,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.363-s09-1d67bf17,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.363-s09-1d67bf17.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.363-s09-1d67bf17.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.363-s09-1d67bf17.png,green,"(0, 255, 0)",1.363,neutral,9,neutral,1,0.0,0.0,0.212,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.036-s07-f86fb52a,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.036-s07-f86fb52a.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.036-s07-f86fb52a.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.036-s07-f86fb52a.png,green,"(0, 255, 0)",1.036,neutral,7,neutral,1,0.0,0.0,0.222,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c0.907-s08-1ccedf3e,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c0.907-s08-1ccedf3e.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.907-s08-1ccedf3e.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c0.907-s08-1ccedf3e.png,green,"(0, 255, 0)",0.907,neutral,8,neutral,3,0.0,0.0,0.232,22,14,2,8,0,2,16,round,thin,True
green-neutral-neutral-c1.337-s10-33cecd02,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/neutral/green-neutral-neutral-c1.337-s10-33cecd02.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.337-s10-33cecd02.png,images_balanced/green/neutral/neutral/green-neutral-neutral-c1.337-s10-33cecd02.png,green,"(0, 255, 0)",1.337,neutral,10,neutral,1,0.0,0.0,0.242,22,14,2,8,0,2,16,round,thin,True
green-round-thin-c1.655-s07-95f354d1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c1.655-s07-95f354d1.png,images_balanced/green/round/thin/green-round-thin-c1.655-s07-95f354d1.png,images_balanced/green/round/thin/green-round-thin-c1.655-s07-95f354d1.png,green,"(0, 255, 0)",1.655,round,7,thin,-3,0.655,0.219,0.253,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c1.998-s03-6b96343e,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c1.998-s03-6b96343e.png,images_balanced/green/round/thin/green-round-thin-c1.998-s03-6b96343e.png,images_balanced/green/round/thin/green-round-thin-c1.998-s03-6b96343e.png,green,"(0, 255, 0)",1.998,round,3,thin,-3,0.998,0.996,0.263,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c1.999-s05-0c551214,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c1.999-s05-0c551214.png,images_balanced/green/round/thin/green-round-thin-c1.999-s05-0c551214.png,images_balanced/green/round/thin/green-round-thin-c1.999-s05-0c551214.png,green,"(0, 255, 0)",1.999,round,5,thin,-1,0.999,0.588,0.273,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c1.861-s07-db78813f,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c1.861-s07-db78813f.png,images_balanced/green/round/thin/green-round-thin-c1.861-s07-db78813f.png,images_balanced/green/round/thin/green-round-thin-c1.861-s07-db78813f.png,green,"(0, 255, 0)",1.861,round,7,thin,-1,0.861,0.124,0.283,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c2.000-s03-0a1397fa,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c2.000-s03-0a1397fa.png,images_balanced/green/round/thin/green-round-thin-c2.000-s03-0a1397fa.png,images_balanced/green/round/thin/green-round-thin-c2.000-s03-0a1397fa.png,green,"(0, 255, 0)",2.0,round,3,thin,-2,1.0,0.99,0.293,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c1.711-s03-3805c943,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c1.711-s03-3805c943.png,images_balanced/green/round/thin/green-round-thin-c1.711-s03-3805c943.png,images_balanced/green/round/thin/green-round-thin-c1.711-s03-3805c943.png,green,"(0, 255, 0)",1.711,round,3,thin,-3,0.711,0.993,0.303,22,14,2,8,0,2,16,round,thin,False
green-neutral-thin-c1.051-s04-b7e59d4f,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/thin/green-neutral-thin-c1.051-s04-b7e59d4f.png,images_balanced/green/neutral/thin/green-neutral-thin-c1.051-s04-b7e59d4f.png,images_balanced/green/neutral/thin/green-neutral-thin-c1.051-s04-b7e59d4f.png,green,"(0, 255, 0)",1.051,neutral,4,thin,5,0.0,0.897,0.313,22,14,2,8,0,2,16,round,thin,False
green-neutral-thin-c1.113-s03-9fc2a375,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/thin/green-neutral-thin-c1.113-s03-9fc2a375.png,images_balanced/green/neutral/thin/green-neutral-thin-c1.113-s03-9fc2a375.png,images_balanced/green/neutral/thin/green-neutral-thin-c1.113-s03-9fc2a375.png,green,"(0, 255, 0)",1.113,neutral,3,thin,6,0.0,0.962,0.323,22,14,2,8,0,2,16,round,thin,False
green-neutral-thin-c0.912-s03-f0916e40,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/neutral/thin/green-neutral-thin-c0.912-s03-f0916e40.png,images_balanced/green/neutral/thin/green-neutral-thin-c0.912-s03-f0916e40.png,images_balanced/green/neutral/thin/green-neutral-thin-c0.912-s03-f0916e40.png,green,"(0, 255, 0)",0.912,neutral,3,thin,7,0.0,0.985,0.333,22,14,2,8,0,2,16,round,thin,False
green-round-thin-c2.000-s04-873825bd,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/green/round/thin/green-round-thin-c2.000-s04-873825bd.png,images_balanced/green/round/thin/green-round-thin-c2.000-s04-873825bd.png,images_balanced/green/round/thin/green-round-thin-c2.000-s04-873825bd.png,green,"(0, 255, 0)",2.0,round,4,thin,-2,1.0,0.843,0.343,22,14,2,8,0,2,16,round,thin,False
