id,trial_index,trial_type,time_elapsed,response,rt,is_extra,color,extra_reason,seen_type,unseen_type,difficulty_label,difficulty_bin,metric_name,metric_diff,raw_value_diff,separation_mode,separation_line,cross_side,lure_bin,lure_bins_present_1,lure_side,lure_sides_1,left_mushroom_name,left_mushroom_image,left_mushroom_value,left_mushroom_type_key,left_mushroom_status,left_mushroom_lure_bin,left_mushroom_lure_distance_norm,left_mushroom_lure_anchor_image,left_mushroom_lure_anchor_type,left_mushroom_lure_anchor_scope,right_mushroom_name,right_mushroom_image,right_mushroom_value,right_mushroom_type_key,right_mushroom_status,right_mushroom_lure_bin,right_mushroom_lure_distance_norm,right_mushroom_lure_anchor_image,right_mushroom_lure_anchor_type,right_mushroom_lure_anchor_scope,selected_side,selected_mushroom_name,selected_mushroom_image,selected_mushroom_value,selected_mushroom_type_key,selected_mushroom_status,selected_mushroom_lure_bin,selected_mushroom_lure_distance_norm,other_mushroom_name,other_mushroom_image,other_mushroom_value,other_mushroom_type_key,other_mushroom_status,other_mushroom_lure_bin,other_mushroom_lure_distance_norm,correct,lure_bins_present_2,lure_sides_2,__source_file__,__row_in_file__,tested_mushroom_name,tested_mushroom_image,tested_mushroom_value,tested_mushroom_type_key,tested_mushroom_lure_bin,tested_mushroom_lure_distance_norm,tested_mushroom_lure_anchor_image,tested_mushroom_lure_anchor_type,tested_mushroom_lure_anchor_scope,event,threshold_ms,phase,memory_subphase,_pid,left_stem_type,left_cap_type,left_stem_size,left_cap_round,left_stim72_id,right_stem_type,right_cap_type,right_stem_size,right_cap_round,right_stim72_id,selected_stem_type,selected_cap_type,selected_stem_size,selected_cap_round,selected_stim72_id,other_stem_type,other_cap_type,other_stem_size,other_cap_round,other_stim72_id,tested_stem_type,tested_cap_type,tested_stem_size,tested_cap_round,tested_stim72_id,chosen_side,chosen_stim72_id,chosen_stem_type,chosen_cap_type,chosen_cap_props,memory_trial_key,lure_bin_trial,difficulty_bin_trial,difficulty_label_trial,separation_mode_trial,cross_side_trial,seen_type_trial,unseen_type_trial,left_mushroom_image_trial,right_mushroom_image_trial,left_mushroom_status_trial,right_mushroom_status_trial,selected_mushroom_status_trial,other_mushroom_status_trial,left_mushroom_lure_bin_trial,right_mushroom_lure_bin_trial,selected_mushroom_lure_bin_trial,other_mushroom_lure_bin_trial,tested_mushroom_lure_bin_trial,memory_lure_bin,memory_difficulty_bin,memory_difficulty_label,memory_color_pair_type,memory_seen_pair_type
69c19681729c357296460f3d,57,memory_choice,3149707.900000006,,1582.7999999821186,0,,,,,,,,,,,,,,2,,left,blue-06-0.864--1,blue-06-0.864--1.png,-1,c:blue|s:neutral|r:neutral,seen,2,0.008000000000000007,blue-06-0.856--1.png,c:blue|s:neutral|r:neutral,type,blue-03-1.923--6,blue-03-1.923--6.png,-6,c:blue|s:thin|r:round,seen,2,0,blue-03-1.984--6.png,c:blue|s:thin|r:round,type,left,blue-06-0.864--1,blue-06-0.864--1.png,-1,c:blue|s:neutral|r:neutral,seen,2,0.008000000000000007,blue-03-1.923--6,blue-03-1.923--6.png,-6,c:blue|s:thin|r:round,seen,2,0,1,2,right,data_69c19681729c357296460f3d.csv,1368,,,,,,,,,,,,memory,value_judgment,69c19681729c357296460f3d,neutral,neutral,6,0.864,14,thin,round,3,1.923,12,neutral,neutral,6,0.864,14,thin,round,3,1.923,12,neutral,neutral,,,,left,14,neutral,neutral,stem=neutral|cap=neutral,69c19681729c357296460f3d|57,,,,,,,,blue-06-0.864--1.png,blue-03-1.923--6.png,seen,seen,seen,seen,2,2,2,2,,2,,,within_color,seen_vs_seen
69c19681729c357296460f3d,58,memory_choice,3151649.5,,891.5,0,,,,,,,,,,,,,,2,,left,red-11-0.975-+5,red-11-0.975-+5.png,5,c:red|s:thick|r:neutral,seen,2,0.08899999999999997,red-11-0.886-+7.png,c:red|s:thick|r:neutral,type,yellow-04-2.000-+3,yellow-04-2.000-+3.png,3,c:yellow|s:thin|r:round,seen,1,0.4804447014080924,yellow-08-1.254--3.png,c:yellow|s:neutral|r:neutral,color,left,red-11-0.975-+5,red-11-0.975-+5.png,5,c:red|s:thick|r:neutral,seen,2,0.08899999999999997,yellow-04-2.000-+3,yellow-04-2.000-+3.png,3,c:yellow|s:thin|r:round,seen,1,0.4804447014080924,1,1,right,data_69c19681729c357296460f3d.csv,1369,,,,,,,,,,,,memory,value_judgment,69c19681729c357296460f3d,thick,neutral,11,0.975,53,thin,round,4,2.0,66,thick,neutral,11,0.975,53,thin,round,4,2.0,66,neutral,neutral,,,,left,53,thick,neutral,stem=thick|cap=neutral,69c19681729c357296460f3d|58,,,,,,,,red-11-0.975-+5.png,yellow-04-2.000-+3.png,seen,seen,seen,seen,2,1,2,1,,2,,,cross_color,seen_vs_seen
69c19681729c357296460f3d,59,memory_choice,3154083.299999982,,1375.3999999761581,1,yellow,within_color_far,c:yellow|s:thick|r:round,c:yellow|s:neutral|r:flat,far,3,abs(abs(v-line)_diff),3,5,zero_classifier,0,true,1,1,left,left,yellow-10-0.391--4,yellow-10-0.391--4.png,-4,c:yellow|s:neutral|r:flat,unseen_extra,1,0.6666666666666666,yellow-06-0.200--1.png,c:yellow|s:neutral|r:flat,type,yellow-13-1.997-+1,yellow-13-1.997-+1.png,1,c:yellow|s:thick|r:round,seen_extra,,,,,,left,yellow-10-0.391--4,yellow-10-0.391--4.png,-4,c:yellow|s:neutral|r:flat,unseen_extra,1,0.6666666666666666,yellow-13-1.997-+1,yellow-13-1.997-+1.png,1,c:yellow|s:thick|r:round,seen_extra,,,0,,,data_69c19681729c357296460f3d.csv,1370,,,,,,,,,,,,memory,value_judgment,69c19681729c357296460f3d,neutral,flat,10,0.391,67,thick,round,13,1.997,72,neutral,flat,10,0.391,67,thick,round,13,1.997,72,neutral,neutral,,,,left,67,neutral,flat,stem=neutral|cap=flat,69c19681729c357296460f3d|59,1,3,far,zero_classifier,true,c:yellow|s:thick|r:round,c:yellow|s:neutral|r:flat,yellow-10-0.391--4.png,yellow-13-1.997-+1.png,unseen_extra,seen_extra,unseen_extra,seen_extra,1,,1,,,1,3,far,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,0,memory_choice,5359304.8,,5409.5,1,cyan,within_color_far,c:cyan|s:thick|r:neutral,c:cyan|s:thin|r:round,far,3,abs(abs(v-line)_diff),7,9,zero_classifier,0,true,2,2,right,right,cyan-14-1.103--1,cyan-14-1.103--1.png,-1,c:cyan|s:thick|r:neutral,seen_extra,,,,,,cyan-03-1.839-+8,cyan-03-1.839-+8.png,8,c:cyan|s:thin|r:round,unseen_extra,2,0,cyan-03-1.860-+8.png,c:cyan|s:thin|r:round,type,right,cyan-03-1.839-+8,cyan-03-1.839-+8.png,8,c:cyan|s:thin|r:round,unseen_extra,2,0,cyan-14-1.103--1,cyan-14-1.103--1.png,-1,c:cyan|s:thick|r:neutral,seen_extra,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1405,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thick,neutral,14,1.103,26,thin,round,3,1.839,21,thin,round,3,1.839,21,thick,neutral,14,1.103,26,neutral,neutral,,,,right,21,thin,round,stem=thin|cap=round,69c2cf612f3aaa621cd012c9|0,2,3,far,zero_classifier,true,c:cyan|s:thick|r:neutral,c:cyan|s:thin|r:round,cyan-14-1.103--1.png,cyan-03-1.839-+8.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,3,far,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,1,memory_choice,5362081.7,,1736.0999999996275,1,yellow,within_color_far,c:yellow|s:neutral|r:neutral,c:yellow|s:thin|r:neutral,far,3,abs(abs(v-line)_diff),2,6,zero_classifier,0,true,2,2,right,right,yellow-06-1.395--4,yellow-06-1.395--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,,,,yellow-03-0.856-+2,yellow-03-0.856-+2.png,2,c:yellow|s:thin|r:neutral,unseen_extra,2,0.040000000000000036,yellow-04-0.896--1.png,c:yellow|s:thin|r:neutral,type,left,yellow-06-1.395--4,yellow-06-1.395--4.png,-4,c:yellow|s:neutral|r:neutral,seen_extra,,,yellow-03-0.856-+2,yellow-03-0.856-+2.png,2,c:yellow|s:thin|r:neutral,unseen_extra,2,0.040000000000000036,0,,,data_69c2cf612f3aaa621cd012c9.csv,1406,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,neutral,neutral,6,1.395,68,thin,neutral,3,0.856,65,neutral,neutral,6,1.395,68,thin,neutral,3,0.856,65,neutral,neutral,,,,left,68,neutral,neutral,stem=neutral|cap=neutral,69c2cf612f3aaa621cd012c9|1,2,3,far,zero_classifier,true,c:yellow|s:neutral|r:neutral,c:yellow|s:thin|r:neutral,yellow-06-1.395--4.png,yellow-03-0.856-+2.png,seen_extra,unseen_extra,seen_extra,unseen_extra,,2,,2,,2,3,far,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,2,memory_choice,5364452,,1323.2999999998137,1,yellow,within_color_close,c:yellow|s:thick|r:neutral,c:yellow|s:thick|r:round,close,1,abs(abs(v-line)_diff),1,3,zero_classifier,0,true,2,2,right,right,yellow-14-1.110--1,yellow-14-1.110--1.png,-1,c:yellow|s:thick|r:neutral,seen_extra,,,,,,yellow-14-1.994-+2,yellow-14-1.994-+2.png,2,c:yellow|s:thick|r:round,unseen_extra,2,0,yellow-12-1.935-+1.png,c:yellow|s:thick|r:round,type,right,yellow-14-1.994-+2,yellow-14-1.994-+2.png,2,c:yellow|s:thick|r:round,unseen_extra,2,0,yellow-14-1.110--1,yellow-14-1.110--1.png,-1,c:yellow|s:thick|r:neutral,seen_extra,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1407,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thick,neutral,14,1.11,71,thick,round,14,1.994,72,thick,round,14,1.994,72,thick,neutral,14,1.11,71,neutral,neutral,,,,right,72,thick,round,stem=thick|cap=round,69c2cf612f3aaa621cd012c9|2,2,1,close,zero_classifier,true,c:yellow|s:thick|r:neutral,c:yellow|s:thick|r:round,yellow-14-1.110--1.png,yellow-14-1.994-+2.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,1,close,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,3,memory_choice,5370305.3,,4459.5,0,,,,,,,,,,,,,,2,,left,green-03-1.996--1,green-03-1.996--1.png,-1,c:green|s:thin|r:round,seen,2,0,green-03-1.998--2.png,c:green|s:thin|r:round,type,yellow-08-1.962-+1,yellow-08-1.962-+1.png,1,c:yellow|s:neutral|r:round,seen,2,0.16666666666666666,yellow-07-1.999--1.png,c:yellow|s:neutral|r:round,type,left,green-03-1.996--1,green-03-1.996--1.png,-1,c:green|s:thin|r:round,seen,2,0,yellow-08-1.962-+1,yellow-08-1.962-+1.png,1,c:yellow|s:neutral|r:round,seen,2,0.16666666666666666,0,2,right,data_69c2cf612f3aaa621cd012c9.csv,1408,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,round,3,1.996,30,neutral,round,8,1.962,69,thin,round,3,1.996,30,neutral,round,8,1.962,69,neutral,neutral,,,,left,30,thin,round,stem=thin|cap=round,69c2cf612f3aaa621cd012c9|3,,,,,,,,green-03-1.996--1.png,yellow-08-1.962-+1.png,seen,seen,seen,seen,2,2,2,2,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,4,memory_choice,5372044.2,,698.2000000001863,0,,,,,,,,,,,,,,1,,left,green-10-1.217-+1,green-10-1.217-+1.png,1,c:green|s:neutral|r:neutral,seen,1,0.21198768308035676,green-09-1.086-+1.png,c:green|s:neutral|r:neutral,type,cyan-03-1.913-+7,cyan-03-1.913-+7.png,7,c:cyan|s:thin|r:round,seen_fallback,2,0,cyan-03-1.860-+8.png,c:cyan|s:thin|r:round,type,right,cyan-03-1.913-+7,cyan-03-1.913-+7.png,7,c:cyan|s:thin|r:round,seen_fallback,2,0,green-10-1.217-+1,green-10-1.217-+1.png,1,c:green|s:neutral|r:neutral,seen,1,0.21198768308035676,1,2,right,data_69c2cf612f3aaa621cd012c9.csv,1409,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,neutral,neutral,10,1.217,32,thin,round,3,1.913,21,thin,round,3,1.913,21,neutral,neutral,10,1.217,32,neutral,neutral,,,,right,21,thin,round,stem=thin|cap=round,69c2cf612f3aaa621cd012c9|4,,,,,,,,green-10-1.217-+1.png,cyan-03-1.913-+7.png,seen,seen_fallback,seen_fallback,seen,1,2,2,1,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,5,memory_choice,5375441,,2028.6000000005588,1,blue,within_color_middle,c:blue|s:thick|r:neutral,c:blue|s:neutral|r:round,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,1,1,left,left,blue-06-1.802--3,blue-06-1.802--3.png,-3,c:blue|s:neutral|r:round,unseen_extra,1,0.3333333333333333,blue-08-1.898--4.png,c:blue|s:neutral|r:round,type,blue-13-0.990-+1,blue-13-0.990-+1.png,1,c:blue|s:thick|r:neutral,seen_extra,,,,,,right,blue-13-0.990-+1,blue-13-0.990-+1.png,1,c:blue|s:thick|r:neutral,seen_extra,,,blue-06-1.802--3,blue-06-1.802--3.png,-3,c:blue|s:neutral|r:round,unseen_extra,1,0.3333333333333333,1,,,data_69c2cf612f3aaa621cd012c9.csv,1410,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,neutral,round,6,1.802,15,thick,neutral,13,0.99,17,thick,neutral,13,0.99,17,neutral,round,6,1.802,15,neutral,neutral,,,,right,17,thick,neutral,stem=thick|cap=neutral,69c2cf612f3aaa621cd012c9|5,1,2,middle,zero_classifier,true,c:blue|s:thick|r:neutral,c:blue|s:neutral|r:round,blue-06-1.802--3.png,blue-13-0.990-+1.png,unseen_extra,seen_extra,seen_extra,unseen_extra,1,,,1,,1,2,middle,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,6,memory_choice,5378767.600000001,,2271.7999999998137,0,,,,,,,,,,,,,2,2,right,right,white-14-1.994-+1,white-14-1.994-+1.png,1,c:white|s:thick|r:round,seen,,,,,,black-07-1.617-+3,black-07-1.617-+3.png,3,c:black|s:neutral|r:round,seen_fallback,2,0.16666666666666666,black-04-1.719-+3.png,c:black|s:thin|r:round,color,left,white-14-1.994-+1,white-14-1.994-+1.png,1,c:white|s:thick|r:round,seen,,,black-07-1.617-+3,black-07-1.617-+3.png,3,c:black|s:neutral|r:round,seen_fallback,2,0.16666666666666666,0,,,data_69c2cf612f3aaa621cd012c9.csv,1411,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thick,round,14,1.994,63,neutral,round,7,1.617,6,thick,round,14,1.994,63,neutral,round,7,1.617,6,neutral,neutral,,,,left,63,thick,round,stem=thick|cap=round,69c2cf612f3aaa621cd012c9|6,2,,,,,,,white-14-1.994-+1.png,black-07-1.617-+3.png,seen,seen_fallback,seen,seen_fallback,,2,,2,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,7,memory_choice,5380792.5,,679.4000000003725,0,,,,,,,,,,,,,2,2,right,right,blue-03-1.643--3,blue-03-1.643--3.png,-3,c:blue|s:thin|r:round,seen,,,,,,blue-03-0.921--2,blue-03-0.921--2.png,-2,c:blue|s:thin|r:neutral,seen,2,0.008000000000000007,blue-03-0.913--1.png,c:blue|s:thin|r:neutral,type,right,blue-03-0.921--2,blue-03-0.921--2.png,-2,c:blue|s:thin|r:neutral,seen,2,0.008000000000000007,blue-03-1.643--3,blue-03-1.643--3.png,-3,c:blue|s:thin|r:round,seen,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1412,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,round,3,1.643,12,thin,neutral,3,0.921,11,thin,neutral,3,0.921,11,thin,round,3,1.643,12,neutral,neutral,,,,right,11,thin,neutral,stem=thin|cap=neutral,69c2cf612f3aaa621cd012c9|7,2,,,,,,,blue-03-1.643--3.png,blue-03-0.921--2.png,seen,seen,seen,seen,,2,2,,,2,,,within_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,8,memory_choice,5382925.8,,1079.7999999998137,0,,,,,,,,,,,,,2,2,left,left,yellow-03-1.892-+1,yellow-03-1.892-+1.png,1,c:yellow|s:thin|r:round,seen_fallback,2,0,yellow-04-1.943--1.png,c:yellow|s:thin|r:round,type,black-09-0.838-+2,black-09-0.838-+2.png,2,c:black|s:neutral|r:neutral,seen,,,,,,left,yellow-03-1.892-+1,yellow-03-1.892-+1.png,1,c:yellow|s:thin|r:round,seen_fallback,2,0,black-09-0.838-+2,black-09-0.838-+2.png,2,c:black|s:neutral|r:neutral,seen,,,0,,,data_69c2cf612f3aaa621cd012c9.csv,1413,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,round,3,1.892,66,neutral,neutral,9,0.838,5,thin,round,3,1.892,66,neutral,neutral,9,0.838,5,neutral,neutral,,,,left,66,thin,round,stem=thin|cap=round,69c2cf612f3aaa621cd012c9|8,2,,,,,,,yellow-03-1.892-+1.png,black-09-0.838-+2.png,seen_fallback,seen,seen_fallback,seen,2,,2,,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,9,memory_choice,5387850,,3553.5,0,,,,,,,,,,,,,,2,,left,cyan-12-1.111--1,cyan-12-1.111--1.png,-1,c:cyan|s:thick|r:neutral,seen_fallback,2,0.008000000000000007,cyan-14-1.103--1.png,c:cyan|s:thick|r:neutral,type,magenta-05-1.115--4,magenta-05-1.115--4.png,-4,c:magenta|s:thin|r:neutral,seen,2,0.0040000000000000036,magenta-03-1.111--4.png,c:magenta|s:thin|r:neutral,type,right,magenta-05-1.115--4,magenta-05-1.115--4.png,-4,c:magenta|s:thin|r:neutral,seen,2,0.0040000000000000036,cyan-12-1.111--1,cyan-12-1.111--1.png,-1,c:cyan|s:thick|r:neutral,seen_fallback,2,0.008000000000000007,0,2,right,data_69c2cf612f3aaa621cd012c9.csv,1414,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thick,neutral,12,1.111,26,thin,neutral,5,1.115,38,thin,neutral,5,1.115,38,thick,neutral,12,1.111,26,neutral,neutral,,,,right,38,thin,neutral,stem=thin|cap=neutral,69c2cf612f3aaa621cd012c9|9,,,,,,,,cyan-12-1.111--1.png,magenta-05-1.115--4.png,seen_fallback,seen,seen,seen_fallback,2,2,2,2,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,10,memory_choice,5391209.9,,2013.9000000003725,0,,,,,,,,,,,,,,2,,left,white-04-0.971--3,white-04-0.971--3.png,-3,c:white|s:thin|r:neutral,seen_fallback,2,0.017000000000000015,white-03-0.988--1.png,c:white|s:thin|r:neutral,type,green-13-0.392-+3,green-13-0.392-+3.png,3,c:green|s:thick|r:flat,seen,2,0,green-13-0.251-+3.png,c:green|s:thick|r:flat,type,left,white-04-0.971--3,white-04-0.971--3.png,-3,c:white|s:thin|r:neutral,seen_fallback,2,0.017000000000000015,green-13-0.392-+3,green-13-0.392-+3.png,3,c:green|s:thick|r:flat,seen,2,0,0,2,right,data_69c2cf612f3aaa621cd012c9.csv,1415,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,neutral,4,0.971,56,thick,flat,13,0.392,34,thin,neutral,4,0.971,56,thick,flat,13,0.392,34,neutral,neutral,,,,left,56,thin,neutral,stem=thin|cap=neutral,69c2cf612f3aaa621cd012c9|10,,,,,,,,white-04-0.971--3.png,green-13-0.392-+3.png,seen_fallback,seen,seen_fallback,seen,2,2,2,2,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,11,memory_choice,5393312.5,,1049.5999999996275,1,white,within_color_close,c:white|s:thick|r:neutral,c:white|s:thin|r:round,close,1,abs(abs(v-line)_diff),1,5,zero_classifier,0,true,2,2,left,left,white-04-1.808--3,white-04-1.808--3.png,-3,c:white|s:thin|r:round,unseen_extra,2,0,white-03-1.998--1.png,c:white|s:thin|r:round,type,white-13-1.104-+2,white-13-1.104-+2.png,2,c:white|s:thick|r:neutral,seen_extra,,,,,,left,white-04-1.808--3,white-04-1.808--3.png,-3,c:white|s:thin|r:round,unseen_extra,2,0,white-13-1.104-+2,white-13-1.104-+2.png,2,c:white|s:thick|r:neutral,seen_extra,,,0,,,data_69c2cf612f3aaa621cd012c9.csv,1416,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,round,4,1.808,57,thick,neutral,13,1.104,62,thin,round,4,1.808,57,thick,neutral,13,1.104,62,neutral,neutral,,,,left,57,thin,round,stem=thin|cap=round,69c2cf612f3aaa621cd012c9|11,2,1,close,zero_classifier,true,c:white|s:thick|r:neutral,c:white|s:thin|r:round,white-04-1.808--3.png,white-13-1.104-+2.png,unseen_extra,seen_extra,unseen_extra,seen_extra,2,,2,,,2,1,close,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,12,memory_choice,5396223.600000001,,1860.7999999998137,1,black,within_color_middle,c:black|s:thin|r:flat,c:black|s:neutral|r:neutral,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,right,right,black-04-0.200--1,black-04-0.200--1.png,-1,c:black|s:thin|r:flat,seen_extra,,,,,,black-08-1.030-+3,black-08-1.030-+3.png,3,c:black|s:neutral|r:neutral,unseen_extra,2,0.02200000000000002,black-08-1.008-+2.png,c:black|s:neutral|r:neutral,type,right,black-08-1.030-+3,black-08-1.030-+3.png,3,c:black|s:neutral|r:neutral,unseen_extra,2,0.02200000000000002,black-04-0.200--1,black-04-0.200--1.png,-1,c:black|s:thin|r:flat,seen_extra,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1417,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,flat,4,0.2,1,neutral,neutral,8,1.03,5,neutral,neutral,8,1.03,5,thin,flat,4,0.2,1,neutral,neutral,,,,right,5,neutral,neutral,stem=neutral|cap=neutral,69c2cf612f3aaa621cd012c9|12,2,2,middle,zero_classifier,true,c:black|s:thin|r:flat,c:black|s:neutral|r:neutral,black-04-0.200--1.png,black-08-1.030-+3.png,seen_extra,unseen_extra,unseen_extra,seen_extra,,2,2,,,2,2,middle,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,13,memory_choice,5398685.2,,1405.7000000001863,1,white,within_color_middle,c:white|s:neutral|r:round,c:white|s:thick|r:round,middle,2,abs(abs(v-line)_diff),2,4,zero_classifier,0,true,2,2,left,left,white-13-1.768-+1,white-13-1.768-+1.png,1,c:white|s:thick|r:round,unseen_extra,2,0,white-14-1.994-+1.png,c:white|s:thick|r:round,type,white-07-1.945--3,white-07-1.945--3.png,-3,c:white|s:neutral|r:round,seen_extra,,,,,,left,white-13-1.768-+1,white-13-1.768-+1.png,1,c:white|s:thick|r:round,unseen_extra,2,0,white-07-1.945--3,white-07-1.945--3.png,-3,c:white|s:neutral|r:round,seen_extra,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1418,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thick,round,13,1.768,63,neutral,round,7,1.945,60,thick,round,13,1.768,63,neutral,round,7,1.945,60,neutral,neutral,,,,left,63,thick,round,stem=thick|cap=round,69c2cf612f3aaa621cd012c9|13,2,2,middle,zero_classifier,true,c:white|s:neutral|r:round,c:white|s:thick|r:round,white-13-1.768-+1.png,white-07-1.945--3.png,unseen_extra,seen_extra,unseen_extra,seen_extra,2,,2,,,2,2,middle,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,14,memory_choice,5402423,,2693.2999999998137,0,,,,,,,,,,,,,2,2,right,right,red-10-1.912-+9,red-10-1.912-+9.png,9,c:red|s:neutral|r:round,seen,,,,,,yellow-11-0.234--1,yellow-11-0.234--1.png,-1,c:yellow|s:thick|r:flat,seen,2,0,yellow-11-0.344--3.png,c:yellow|s:thick|r:flat,type,right,yellow-11-0.234--1,yellow-11-0.234--1.png,-1,c:yellow|s:thick|r:flat,seen,2,0,red-10-1.912-+9,red-10-1.912-+9.png,9,c:red|s:neutral|r:round,seen,,,0,,,data_69c2cf612f3aaa621cd012c9.csv,1419,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,neutral,round,10,1.912,51,thick,flat,11,0.234,70,thick,flat,11,0.234,70,neutral,round,10,1.912,51,neutral,neutral,,,,right,70,thick,flat,stem=thick|cap=flat,69c2cf612f3aaa621cd012c9|14,2,,,,,,,red-10-1.912-+9.png,yellow-11-0.234--1.png,seen,seen,seen,seen,,2,2,,,2,,,cross_color,seen_vs_seen
69c2cf612f3aaa621cd012c9,15,memory_choice,5406194.8,,2715.0999999996275,1,red,within_color_middle,c:red|s:thick|r:round,c:red|s:neutral|r:round,middle,2,abs(abs(v-line)_diff),2,2,range_middle,5.5,false,1,1,left,left,red-09-1.851-+10,red-09-1.851-+10.png,10,c:red|s:neutral|r:round,unseen_extra,1,0.5,red-06-2.000-+1.png,c:red|s:neutral|r:round,type,red-12-1.703-+8,red-12-1.703-+8.png,8,c:red|s:thick|r:round,seen_extra,,,,,,left,red-09-1.851-+10,red-09-1.851-+10.png,10,c:red|s:neutral|r:round,unseen_extra,1,0.5,red-12-1.703-+8,red-12-1.703-+8.png,8,c:red|s:thick|r:round,seen_extra,,,1,,,data_69c2cf612f3aaa621cd012c9.csv,1420,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,neutral,round,9,1.851,51,thick,round,12,1.703,54,neutral,round,9,1.851,51,thick,round,12,1.703,54,neutral,neutral,,,,left,51,neutral,round,stem=neutral|cap=round,69c2cf612f3aaa621cd012c9|15,1,2,middle,range_middle,false,c:red|s:thick|r:round,c:red|s:neutral|r:round,red-09-1.851-+10.png,red-12-1.703-+8.png,unseen_extra,seen_extra,unseen_extra,seen_extra,1,,1,,,1,2,middle,within_color,seen_vs_unseen
69c2cf612f3aaa621cd012c9,16,memory_choice,5408807.7,,1277.7000000001863,0,,,,,,,,,,,,,,2,,left,white-03-0.202--2,white-03-0.202--2.png,-2,c:white|s:thin|r:flat,seen_fallback,2,0,white-05-0.203--3.png,c:white|s:thin|r:flat,type,blue-12-0.253-+2,blue-12-0.253-+2.png,2,c:blue|s:thick|r:flat,seen,2,0,blue-12-0.458-+5.png,c:blue|s:thick|r:flat,type,right,blue-12-0.253-+2,blue-12-0.253-+2.png,2,c:blue|s:thick|r:flat,seen,2,0,white-03-0.202--2,white-03-0.202--2.png,-2,c:white|s:thin|r:flat,seen_fallback,2,0,1,2,right,data_69c2cf612f3aaa621cd012c9.csv,1421,,,,,,,,,,,,memory,value_judgment,69c2cf612f3aaa621cd012c9,thin,flat,3,0.202,55,thick,flat,12,0.253,16,thick,flat,12,0.253,16,thin,flat,3,0.202,55,neutral,neutral,,,,right,16,thick,flat,stem=thick|cap=flat,69c2cf612f3aaa621cd012c9|16,,,,,,,,white-03-0.202--2.png,blue-12-0.253-+2.png,seen_fallback,seen,seen,seen_fallback,2,2,2,2,,2,,,cross_color,seen_vs_seen
